Adj Close,SMA_14,EMA_14,RSI,MACD,USD_JPY,VIX,Monthly_Return,Price_Change
-0.86496774730022,-0.9995000131498162,-0.9995410579666666,-0.06162601527044553,-0.22165342817944428,-0.86496774730022,-0.7087695517978497,-0.10616918000397063,-0.24460431802134713
-0.8767033845841357,-0.9994786054898125,-0.9995075674918104,0.06922095788313465,-0.22153438052011884,-0.8767033845841357,-0.6987083982606588,-0.021529329955702337,-0.05379301689195948
-0.8642888307215859,-0.9994650473235746,-0.9994941909641817,-0.048698131906901976,-0.22150236613063806,-0.8642888307215859,-0.6853841356599666,-0.21381071435646926,-0.29023959686779416
-0.8559962439449014,-0.9994469696268135,-0.9994743387766613,0.0008657409870453936,-0.22144883473121907,-0.8559962439449014,-0.6807614280747992,-0.0932608924530888,-0.27547968981634846
-0.8559962439449014,-0.9994089115125998,-0.9994288795374262,0.15281931722499276,-0.22130372664548545,-0.8559962439449014,-0.6720598211939154,0.007391681747235895,-0.015961994422001247
-0.8868628994566172,-0.9993810816013815,-0.9994081730163243,0.011821723996326972,-0.22126538706577464,-0.8868628994566172,-0.6549286412402708,-0.2270045657520996,-0.3659770689187483
-0.8831530920811599,-0.9993641931316358,-0.9993971818356184,-0.03809891717738845,-0.22126691678524252,-0.8831530920811599,-0.6619986676567244,-0.17014932174180158,-0.33955189716419454
-0.880510127187714,-0.9993399311141294,-0.9993650531241776,0.08612333475557654,-0.2211883104869415,-0.880510127187714,-0.7166553684465184,-0.02148420632722156,-0.07760976319927002
-0.871247633157139,-0.9992362229049532,-0.9992011528973884,0.5162957100730541,-0.22062039385675317,-0.871247633157139,-0.7449354222469741,0.5337770652360103,0.40364515384110766
-0.8778913961012986,-0.9991360829722873,-0.9990791015468562,0.39599297150525703,-0.2202634940929652,-0.8778913961012986,-0.7520054486634277,-0.221350811817146,-0.32400742354754075
-0.869065480579055,-0.9990188168946053,-0.9989498509227218,0.44933149695161223,-0.21991222522692608,-0.869065480579055,-0.7511896584312125,-0.0325386972919441,-0.09859733699872071
-0.8702779108941416,-0.9989241477039421,-0.9988530473829633,0.35843627485438145,-0.21971511886380313,-0.8702779108941416,-0.7297077009698056,-0.2005795261003165,-0.30879012019231844
-0.8583239843560604,-0.9987193479678219,-0.9985635470427902,0.6805254197521831,-0.21880913068270355,-0.8583239843560604,-0.7462950726339992,0.7584117073651361,1.0
-0.8432664656000648,-0.9985452325004227,-0.9983700246113126,0.4448399352185104,-0.2183488358922257,-0.8432664656000648,-0.7416723650488317,-0.3446147833760342,-0.33800712992757476
-0.83827152648843,-0.9983313940860545,-0.9981240625732529,0.5422044149245067,-0.21773203861916393,-0.83827152648843,-0.6881033327032989,0.16339455424027483,0.12564773040629262
-0.8368167581030408,-0.9981068518629511,-0.9978691660831149,0.5868947581392447,-0.21713721471913286,-0.8368167581030408,-0.6992522065501099,0.014359032402865318,-0.10103969467799336
-0.8200377140934298,-0.997900624926813,-0.9976973745358193,0.41058607588706697,-0.21690864728630693,-0.8200377140934298,-0.6345343522231249,-0.3061209651259643,-0.4805472275170814
-0.8147519692974314,-0.9977031990787186,-0.9975563128423166,0.3833090114236648,-0.21681406460248207,-0.8147519692974314,-0.656832099916747,-0.16360607595123486,-0.3620203543827225
-0.8215411350837729,-0.9975117195358338,-0.9974166719148291,0.408869429631634,-0.21673055048132964,-0.8215411350837729,-0.7386811860627355,-0.07224210622191748,-0.37376821834178847
-0.8108723402818692,-0.9972838470092226,-0.9972478350599657,0.47549016628052265,-0.21654202805942668,-0.8108723402818692,-0.7579877547702611,0.03590682530913544,-0.05014537030768751
-0.8122059396321069,-0.9969948439181721,-0.9969967514656433,0.5936085071879873,-0.21605885263907407,-0.8122059396321069,-0.7490142696773314,0.22656524916875348,0.13593472025795478
-0.8169341218755157,-0.9966903795148605,-0.9967282879528074,0.6403195329864082,-0.21555339566250667,-0.8169341218755157,-0.6875595244138478,0.027662189249191615,0.016659037423706002
-0.8174434018049377,-0.9964389585920185,-0.9964564983151569,0.6734811279083286,-0.21508045792789973,-0.8174434018049377,-0.7166553684465184,-0.014205431842885474,-0.18367799928541445
-0.8048105586882226,-0.9956280842791785,-0.9961319293179034,-0.23105805024225945,-0.2200064771075275,-0.8048105586882226,-0.7607070036789525,0.039177669523943,-0.020085526664208486
-0.7931962754303514,-0.995735360467133,-0.996142215790117,-0.11247093088742988,-0.2201703292010418,-0.7931962754303514,-0.7756628467440749,0.054881850463578935,-0.053321733252022385
-0.7985062540333798,-0.9958060056558253,-0.9961272229852132,-0.06153541807989238,-0.2202264798377596,-0.7985062540333798,-0.810469066806174,-0.0522877838097392,-0.2144342145738131
-0.7994761612872705,-0.9958923498320492,-0.996099450513621,-0.029842891488735424,-0.22023200194217726,-0.7994761612872705,-0.8023113719454593,-0.08491327818666386,-0.2067466546237203
-0.8052711860126909,-0.9959420630090109,-0.996051038485724,0.022482770689371767,-0.22016176395422898,-0.8052711860126909,-0.8001359831915782,-0.0531517978881141,-0.12992743414836772
-0.8048105586882226,-0.9959354030825258,-0.9959929985833607,0.05697821131948344,-0.22006408803872843,-0.8048105586882226,-0.8284160629247133,-0.08199270139009635,-0.14632405071441257
-0.8103874791503705,-0.995968703735747,-0.9960531060992192,-0.22750242548650412,-0.22042257401437565,-0.8103874791503705,-0.8006798433463882,-0.497656506175765,-0.4470838009559748
-0.8222685192764674,-0.9973409329683482,-0.9972453912694437,-0.24100408592397593,-0.22336737675363533,-0.8222685192764674,-0.8028552321002693,-0.26311581396154615,-0.38608835481440623
-0.8297366016414429,-0.9973361754648224,-0.9973271644558437,-0.3043696067626942,-0.22352893020825204,-0.8297366016414429,-0.8281441328473083,-0.21879559359784745,-0.3118198741531786
-0.8566993943305659,-0.9983026122828261,-0.9982882380137229,-0.4652191227699354,-0.22407332361042145,-0.8566993943305659,-0.8153637044687465,-0.1688524125280145,-0.21312283896940423
-0.8428785396966874,-0.9983637428472655,-0.99834745975889,-0.5242112164691345,-0.22409632617154382,-0.8428785396966874,-0.8058463592210066,-0.2127406860480584,-0.2682610693955096
-0.8412054820571322,-0.9983528010655277,-0.998337060368197,-0.2149170463865384,-0.22385491114439343,-0.8412054820571322,-0.8186267875995683,0.15109827468250675,-0.03585783920018232
-0.8408660237678152,-0.9983387672935499,-0.9983836871388798,-0.40824068793894774,-0.22385124271209514,-0.8408660237678152,-0.8169952590004972,-0.378624557445425,-0.45135691427412816
-0.8380534222251577,-0.9983344857785624,-0.9984236621240495,-0.40624814090980443,-0.2238226292648698,-0.8380534222251577,-0.811012926960984,-0.13336456184746126,-0.22884800299037786
-0.8157218765513221,-0.9983639808628012,-0.9984570030847467,-0.39984835663006546,-0.223771523660379,-0.8157218765513221,-0.8218898966630697,-0.1293577359572767,-0.21833625449024663
-0.813200080693028,-0.9984020386792828,-0.9984932879376887,-0.42644207136954315,-0.22373612992936823,-0.813200080693028,-0.814819870246616,-0.16939963426626814,-0.36311206883495306
-0.8139516986927529,-0.9984474702987239,-0.9985351670995647,-0.46447296731170784,-0.22372491340668801,-0.8139516986927529,-0.8033990403897204,-0.18376659818634852,-0.26348838878314257
-0.8066047853629286,-0.9984519894464486,-0.998489307696395,-0.08765102438449279,-0.223383953830804,-0.8066047853629286,-0.7938817470073396,0.24975353770505165,0.2129208163095832
-0.8091750488352836,-0.9984617420437042,-0.9984986822462881,-0.27034396249450077,-0.22328309738076854,-0.8091750488352836,-0.7974167342828868,-0.3480343869957636,-0.4739202867616216
-0.8169341218755157,-0.9984836256497129,-0.9985250634596754,-0.3307708726825984,-0.2232552325725704,-0.8169341218755157,-0.8017675117906493,-0.21819787827325926,-0.257631082412101
-0.8259540928448947,-0.9983934755642415,-0.9983987533327913,-0.040060868410812356,-0.22174370517087075,-0.8259540928448947,-0.7025153156136111,-0.12374045844926183,-0.16195940051071345
-0.8655739624577634,-0.9983606505167603,-0.9984354154656563,-0.24121941355932197,-0.22188815992071015,-0.8655739624577634,-0.6739633317357505,-0.2939241979976106,-0.3645854548876597
-0.8525774272447004,-0.9983340097900242,-0.9984802297340923,-0.30591838863677223,-0.22204873571418293,-0.8525774272447004,-0.5872196079271896,-0.19542352532604063,-0.011861448653244372
-0.8711022303149574,-0.9983271118905366,-0.998524719833019,-0.3338679541754832,-0.22219227330071212,-0.8711022303149574,-0.4490822923923359,-0.1617347772981182,-0.22903193788300066
-0.9178507240034843,-0.9983461407987774,-0.9985637121796945,-0.3361218575223244,-0.22230117226006,-0.9178507240034843,-0.5314751868277755,-0.13740821616658808,-0.33141521920136324
-0.9088307530341053,-0.9983682620375234,-0.9985909853368369,-0.2905503138131227,-0.2223554913313742,-0.9088307530341053,-0.5839564988636883,-0.10476509857872632,-0.27895102163494845
-0.8720963713758783,-0.9983970435004866,-0.998624620101414,-0.34816666491275194,-0.22242866035063735,-0.8720963713758783,-0.6881033327032989,-0.18199445235982276,-0.30318596397521747
-0.8673924229395,-0.9984405723567031,-0.9986772430177205,-0.47178499706715016,-0.22256652896351323,-0.8673924229395,-0.6989803283380639,-0.24593886346525656,-0.36353195679844863
-0.8715143900253652,-0.9984917126911497,-0.9987219797796756,-0.4647849399226167,-0.2226618085941862,-0.8715143900253652,-0.7272603821385194,-0.13117398743154707,-0.1906927344475277
-0.8756850097161843,-0.9985540324826044,-0.9987555354565099,-0.4209888753611686,-0.22270626023882495,-0.8756850097161843,-0.7590754750798814,-0.11022470080165653,-0.16588586974959024
-0.8721206051829085,-0.998606124411329,-0.9987663604396197,-0.27526112904125233,-0.22266125419715405,-0.8721206051829085,-0.7615227939111675,-0.047832843160837774,-0.13114063987104
-0.8615731644070495,-0.9986396630800859,-0.9987540082915742,-0.12373579916928867,-0.22253357308605104,-0.8615731644070495,-0.7199184256446608,-0.03308405766807922,-0.07025504345675479
-0.8540321956300898,-0.9986586919883267,-0.998714179243313,0.04575336847208922,-0.2223147317494187,-0.8540321956300898,-0.7547246975721189,-0.0012515941031329691,-0.05570607339831418
-0.8382472926813997,-0.9986658278608168,-0.9986887889976962,-0.020051274419129683,-0.22217107393675226,-0.8382472926813997,-0.7669612917285501,-0.17623007428105625,-0.3197297324010921
-0.820328704768686,-0.9985782945001108,-0.9984911731760957,0.5316354917713921,-0.221391969248694,-0.820328704768686,-0.766145501496335,0.6576503110823351,0.05789712424338783
-0.8152368304289301,-0.9984971834331525,-0.9983672865874769,0.2887200862550958,-0.22096398620733826,-0.8152368304289301,-0.7753909166666699,-0.3181811580622298,-0.39422856653355054
-0.7943842869475146,-0.9984286789806872,-0.998295996534878,0.12921986860366386,-0.22077339599680906,-0.7943842869475146,-0.7726716677579786,-0.280264925529055,-0.44612925122996994
-0.7965666245164917,-0.9983363881589886,-0.9981963945892163,0.22335932402552006,-0.2204925743684196,-0.7965666245164917,-0.7794697640970272,0.021387442350307484,-0.02956059410224851
-0.7715919289583173,-0.9982488547982826,-0.9981192011658524,0.18338383019924853,-0.22032112182438784,-0.7715919289583173,-0.7889871093447671,-0.17197581014255856,-0.331555779742071
-0.7677124849336483,-0.9981470496925963,-0.9980196991490542,0.26325968346951223,-0.22008009972191236,-0.7677124849336483,-0.7832766814499795,-0.0036013576166365746,-0.12956345704158864
-0.7764414652277707,-0.9980576132284004,-0.997966065117712,0.12046912534914789,-0.22003296133915637,-0.7764414652277707,-0.7626104623554286,-0.26351204509555004,-0.4598786418500486
-0.7745016507199893,-0.9979843513149426,-0.9979726131917829,-0.08055086324408633,-0.22021523098732998,-0.7745016507199893,-0.7974167342828868,-0.34971494451522317,-0.4954044297483266
-0.7844430613291986,-0.9979263130810083,-0.998005238872455,-0.17065162550504898,-0.22047690423056115,-0.7844430613291986,-0.7838205416047896,-0.24956100852363486,-0.323123049203782
-0.8094175718964798,-0.9978644689378265,-0.9980213431861122,-0.13069983116985018,-0.2206504177448715,-0.8094175718964798,-0.7884432491899571,-0.08250377754561405,-0.26697569880669936
-0.8049803803283275,-0.9978076198883746,-0.9980261719173451,-0.10015130972080932,-0.22076434687309213,-0.8049803803283275,-0.8061182892984117,-0.0961663468014523,-0.1519852748839406
-0.8204014061897769,-0.997725795242674,-0.9980221893846487,-0.12951802226774634,-0.22091561257690193,-0.8204014061897769,-0.787355580745696,-0.2354375652762002,-0.24265423713362838
-0.8401144057680903,-0.9976913054049706,-0.9980260361457155,-0.1089008806106142,-0.22100003212380612,-0.8401144057680903,-0.8180829533774376,-0.11120015902093902,-0.24253254162863822
-0.8341495594025647,-0.997738877803172,-0.9980037233486125,-0.016973467193060143,-0.2209779427945901,-0.8341495594025647,-0.8387491724719887,-0.026230445111664308,-0.20644332277283678
-0.8375441422957353,-0.9977369746571491,-0.9979413521741871,0.11910486556727551,-0.2208071550025273,-0.8375441422957353,-0.8490822820192641,0.04356346137328465,-0.00791291421951626
-0.8722175404110297,-0.9972562543904764,-0.9974159844648984,0.07479526056735675,-0.22041133166751925,-0.8722175404110297,-0.8126444555600553,-0.032213868961039435,-0.08287293976064727
-0.871490156218335,-0.9972286621119955,-0.9973967693721856,0.04790842087837932,-0.22045273851653702,-0.871490156218335,-0.7843644017595996,-0.155554759486685,-0.3165596415999664
-0.8768972550403777,-0.9972365116057611,-0.9974214114213816,-0.14855214345483536,-0.2206553839513097,-0.8768972550403777,-0.7525493088182378,-0.29585847388516906,-0.5218463420242347
-0.877745993259117,-0.9972631519922319,-0.9974705869913134,-0.26228835896221425,-0.2209312769275723,-0.877745993259117,-0.7713120692363125,-0.24734716481277413,-0.4537470789006064
-0.8622520809856835,-0.9972943118666927,-0.9974962532415579,-0.1876095748557467,-0.2210927400978689,-0.8622520809856835,-0.8072060096080318,-0.06545162085330283,-0.1597942483595863
-0.8564326374623394,-0.9972800401217125,-0.9974380815575127,0.09698174738289445,-0.22092361834203572,-0.8564326374623394,-0.8265125783155576,0.19138658106231587,0.04620823577806771
-0.8551476907170554,-0.9972676711399567,-0.9973976635045778,0.05316193087258925,-0.22083804218245595,-0.8551476907170554,-0.7745751264344547,-0.17332867878949468,-0.28105176993534264
-0.8545172417524818,-0.997268860324439,-0.9974126231127627,-0.14653592549362493,-0.22096956040690593,-0.8545172417524818,-0.7517335185860227,-0.32672714454110574,-0.3953566168827586
-0.8492555457726207,-0.9972681467456965,-0.9974299351463551,-0.16261847576201416,-0.221097717582577,-0.8492555457726207,-0.7639701127424539,-0.15272470621050263,-0.28619327480989853
-0.8470491593875065,-0.9972077297174664,-0.9973467007209439,0.13441156602430882,-0.2208353002848324,-0.8470491593875065,-0.7843644017595996,0.2582779323935848,0.25423937825725107
-0.8476794233611866,-0.9971515942467568,-0.9972528304188466,0.18639376993027268,-0.22055809131113402,-0.8476794233611866,-0.811012926960984,-0.05507319975871944,-0.07837444986004505
-0.8659134207470804,-0.9971125848785303,-0.9971684331436468,0.19377461637669047,-0.22034286836538317,-0.8659134207470804,-0.8140041059470804,-0.1243186958454071,-0.2162663504235366
-0.8827165135728283,-0.9969384704744599,-0.9972083802290016,-0.39633059448810837,-0.22180301126494853,-0.8827165135728283,-0.6543847810854607,-0.1353707049739269,-0.3024914159519477
-0.8948644955580451,-0.9970367076013681,-0.997283786787773,-0.4567057710615767,-0.22207285626380818,-0.8948644955580451,-0.7049626344448974,-0.2214285780674694,-0.2834291999358687
-0.8910333341565431,-0.9970602559975988,-0.997283067817521,-0.20574308438067512,-0.22203152105300875,-0.8910333341565431,-0.7356900070766393,0.13660957846390542,0.08212258137492162
-0.8913485586388299,-0.9970971245870651,-0.997296354273617,-0.2495285778082783,-0.22204817558773293,-0.8913485586388299,-0.7449354222469741,-0.18946757659298097,-0.2540648968310432
-0.8874204620092065,-0.9971546875980578,-0.9972861354021593,-0.17334416920224216,-0.22197579069585027,-0.8874204620092065,-0.7239972730750182,-0.049849876709609456,-0.103742877603359
-0.8860383950449082,-0.9971815659575312,-0.9972833642963901,-0.1945362545624192,-0.22193927625567458,-0.8860383950449082,-0.6747790701026066,-0.1588836336851823,-0.23381526217184834
-0.8855535339134095,-0.9972032112077389,-0.9972857439721614,-0.21194151466834366,-0.22192636905425758,-0.8855535339134095,-0.6894629830903239,-0.15393908684053695,-0.2778439549899352
-0.8760971694265922,-0.9971796628115082,-0.9972595523477792,-0.1043148753000882,-0.2218076470572943,-0.8760971694265922,-0.7272603821385194,-0.025205548979593775,-0.1479620745047791
-0.8705202489644444,-0.9971637258935073,-0.9972290286258277,-0.07542965684967773,-0.2216843417442303,-0.8705202489644444,-0.7789259039422172,-0.1055683749571894,-0.26336934411580154
-0.879491752319763,-0.997133517187993,-0.9971660615265102,0.05170931916362864,-0.22145076785878176,-0.879491752319763,-0.799320192959363,0.0028209435388695803,-0.08323621870129236
-0.8821589510202388,-0.99711948307575,-0.9971162713412064,0.02955038895905182,-0.22128903640134634,-0.8821589510202388,-0.8169952590004972,-0.15294469385943713,-0.22884708822917438
-0.9310411296727892,-0.9968380913778632,-0.9970001486306868,0.0328648574666619,-0.2213941634102786,-0.9310411296727892,-0.7721278076031686,-0.03969264014774565,-0.09269389951680801
-0.9359876011703636,-0.9968535526901241,-0.9969955186908933,-0.13943053279658257,-0.22140636742729758,-0.9359876011703636,-0.7223657444759469,-0.2624899964977254,-0.32788796764177763
-0.9379272306872515,-0.9968763875076125,-0.9970128049937244,-0.23318948806524054,-0.2214999316389887,-0.9379272306872515,-0.6984364681832538,-0.2154149162246493,-0.28525798277993614
-0.9472866599459477,-0.9969261006845743,-0.997043435006758,-0.2986147997275008,-0.22163488608157084,-0.9472866599459477,-0.623657408453719,-0.19520921574012104,-0.4027571865140285
-0.9468987340425701,-0.9969413240238327,-0.9970469431138027,-0.1878138181186595,-0.22165498305847264,-0.9468987340425701,-0.6029911893591681,-0.04612863597861759,-0.09211722943654749
-0.95174808532113,-0.9969456055388202,-0.9970499834732415,-0.18781381811865994,-0.221671656215861,-0.95174808532113,-0.5619306812474713,-0.1353707049739269,-0.1369928197773797
-0.9642839932097245,-0.9969313337938398,-0.9970265376115155,-0.06569446119461686,-0.22158719964872173,-0.9642839932097245,-0.6051665781130492,-0.03624198544002591,-0.19701786117071865
-0.9582949130371687,-0.9969622556952981,-0.9970683770287967,-0.3352524314889833,-0.2217569092016041,-0.9582949130371687,-0.5744391536159484,-0.366699706070869,-0.5059187808975961
-0.961325803833992,-0.9969720082925536,-0.9971107238061446,-0.35783518780623447,-0.2219125669076856,-0.961325803833992,-0.6127804646843129,-0.15920457111864914,-0.2850088587586647
